gene_id	GHC.006.output.filtered.bam	GHC.017.output.filtered.bam	GHC.022.output.filtered.bam	GHC.025.output.filtered.bam	JHC.001.output.filtered.bam	JHC.005.output.filtered.bam	SGH.003.output.filtered.bam	SGH.006.output.filtered.bam	SGH.007.output.filtered.bam	UHC.020.output.filtered.bam
PVP01_1209200	47	206	17	108	78	138	84	117	153	78
PVP01_0300400	130	554	35	273	174	416	199	138	361	119
PVP01_0001100	0	0	0	0	0	0	0	0	0	0
PVP01_0001990	0	0	0	0	0	0	0	0	0	0
PVP01_1452100	18	33	15	18	25	39	32	240	32	20
PVP01_0105000	81	178	32	102	99	148	117	307	190	360
PVP01_0003340	0	0	0	0	0	0	0	0	0	0
PVP01_0006480	0	0	0	0	0	0	0	0	0	0
PVP01_0310700	78	86	61	75	83	153	81	395	149	423
PVP01_1470000	13	33	5	5	13	43	14	9	13	3
PVP01_1404100	49	71	30	23	44	85	52	55	73	225
PVP01_1020100	16	21	8	6	7	19	17	54	35	51
PVP01_0911500	59	106	19	89	69	116	96	195	130	47
PVP01_0945800	0	0	0	0	0	0	0	0	0	0
PVP01_0002490	0	0	0	0	0	0	0	0	0	0
PVP01_1311600	181	716	70	379	472	997	475	401	529	364
PVP01_1117800	89	230	22	199	118	197	137	89	221	272
PVP01_0942800	264	782	92	620	357	742	670	578	596	223
PVP01_0310500	49	285	41	158	133	225	173	368	241	245
PVP01_0314900	76	227	52	158	175	231	131	359	217	204
PVP01_0314200	25	203	12	61	107	91	81	221	111	118
PVP01_1463900	38	45	16	9	16	71	58	112	79	48
PVP01_0900400	32	101	10	22	42	60	34	24	28	38
PVP01_0837100	70	130	37	71	79	194	150	357	197	160
PVP01_0008410	0	0	0	0	0	0	0	0	0	0
PVP01_1404900	119	489	44	192	223	513	254	283	269	197
PVP01_0623700	27	12	10	9	15	27	27	116	22	35
PVP01_0908800	32	52	8	31	29	42	36	128	45	58
PVP01_0502200	53	136	13	110	86	73	46	40	115	93
PVP01_1103200	115	357	58	197	177	251	131	461	192	136
PVP01_0000700	0	0	0	0	0	0	0	0	0	0
PVP01_0007930	0	0	0	0	0	0	0	0	0	0
PVP01_0001900	0	0	0	0	0	0	0	0	0	0
PVP01_1342800	496	1226	151	782	635	1224	684	869	819	843
PVP01_0220200	0	0	0	0	0	0	0	0	0	0
PVP01_0605500	52	230	32	151	137	245	151	430	139	49
PVP01_0114700	41	122	24	71	75	154	90	185	113	180
PVP01_1030500	7	20	2	4	5	30	7	23	11	21
PVP01_1213600	5	12	4	3	4	13	1	109	11	6
PVP01_0202900	430342	1599125	56751	905145	401442	399684	1041658	176179	687463	928760
PVP01_0006840	0	0	0	0	0	0	0	0	0	0
PVP01_0923100	229	493	101	214	290	586	365	544	611	1533
PVP01_1273300	0	0	0	0	0	0	0	0	0	0
PVP01_0007800	0	0	0	0	0	0	0	0	0	0
PVP01_0004300	0	0	0	0	0	0	0	0	0	0
PVP01_1013000	157	110	53	55	138	128	121	166	312	422
PVP01_1220100	30	145	5	107	123	78	72	78	88	50
PVP01_1270300	341	1104	109	367	342	903	563	462	495	681
PVP01_1206400	783	5814	370	3257	3616	8343	1860	1598	2866	4573
PVP01_0713900	35	92	23	31	32	110	31	189	81	110
PVP01_1247000	97	409	23	358	211	414	232	140	253	110
PVP01_1030200	83	428	35	257	228	397	175	105	265	145
PVP01_1264200	91	338	31	183	119	217	193	173	239	179
PVP01_1254900	12	50	6	16	9	36	16	67	29	20
PVP01_0606900	496	2059	312	862	1018	2116	862	2352	1268	3654
PVP01_0832200	58	236	19	202	161	157	158	284	171	90
PVP01_0418700	36	216	30	112	64	171	106	318	136	90
PVP01_1449100	86	232	24	108	119	230	142	106	155	263
PVP01_0529600	199	628	71	402	437	559	371	547	586	567
PVP01_0004010	0	0	0	0	0	0	0	0	0	0
PVP01_0302000	15	28	11	5	3	44	14	159	9	26
PVP01_0218500	0	0	0	0	0	0	0	0	0	0
PVP01_0004820	0	0	0	0	0	0	0	0	0	0
PVP01_1410800	54	263	46	161	118	348	99	118	142	196
PVP01_1015000	29	298	18	55	116	198	78	183	115	55
PVP01_1008200	61	346	17	241	231	319	191	150	228	188
PVP01_1024400	64	146	53	66	92	126	87	270	109	215
PVP01_0730700	39	101	31	87	81	107	68	193	85	52
PVP01_0609200	242	1281	50	1233	1244	1855	497	366	538	138
PVP01_0721800	53	42	32	17	44	96	32	347	49	182
PVP01_1126700	102	507	51	192	289	372	163	491	245	165
PVP01_1122300	32	70	15	38	44	105	63	152	64	63
PVP01_1451300	0	1	1	0	0	3	1	13	4	1
PVP01_0110500	50	247	25	78	129	183	121	280	194	91
PVP01_1427800	107	543	37	285	246	429	339	185	430	248
PVP01_1345400	142	444	47	267	244	390	234	354	446	281
PVP01_1450500	32	95	35	27	58	111	36	130	67	166
PVP01_1027500	793	2181	214	2274	1833	2311	1734	1326	1609	1603
PVP01_0004960	0	0	0	0	0	0	0	0	0	0
PVP01_1127800	186	459	71	308	248	461	260	345	451	369
PVP01_1448700	36	259	34	199	120	199	123	282	146	54
PVP01_0206500	8	10	8	18	11	23	12	104	11	20
PVP01_1117900	30	119	8	64	56	99	71	86	57	38
PVP01_1112300	402	1961	103	1374	898	2002	874	683	1237	569
PVP01_1431100	158	478	67	322	291	384	301	150	462	359
PVP01_0800400	18	13	15	2	32	20	6	100	10	66
PVP01_1417400	61	155	22	128	84	113	104	275	132	82
PVP01_0518700	83	286	71	150	142	159	156	376	188	301
PVP01_0513500	12	66	18	30	25	169	38	133	15	237
PVP01_1138900	50	99	38	89	88	314	76	195	118	841
PVP01_1100400	6	23	1	0	11	14	6	5	22	11
PVP01_0839800	0	0	0	0	0	0	0	0	0	0
PVP01_MIT01100	1	0	0	0	0	1	0	2	0	2
PVP01_0204900	91	386	38	215	235	390	208	495	257	296
PVP01_1425500	23	37	2	35	30	91	53	38	54	56
PVP01_1243700	503	1574	218	571	780	2103	902	1088	1384	1059
PVP01_0713100	37	150	12	68	47	100	59	157	105	65
PVP01_0008980	0	0	0	0	0	0	0	0	0	0
PVP01_0832400	86	249	27	173	187	217	145	246	116	43
PVP01_1103100	83	462	27	375	241	182	276	214	237	119
PVP01_1341000	103	545	28	463	446	361	232	270	262	279
PVP01_1346500	71	224	12	48	61	212	121	33	98	96
PVP01_0809800	151	600	54	452	309	838	274	254	335	843
PVP01_0821200	95	451	53	254	287	345	229	620	265	269
PVP01_1009200	8	3	3	1	5	6	4	11	8	40
PVP01_0505400	202	469	58	232	234	394	332	523	456	282
PVP01_0219700	0	0	0	0	0	0	0	0	0	0
PVP01_0823900	143	427	114	187	242	470	324	646	404	637
PVP01_0802900	254	864	70	722	490	1039	421	170	624	381
PVP01_1267800	269	534	78	458	390	678	437	347	546	613
PVP01_0117200	27	64	14	28	21	44	40	125	42	38
PVP01_0101400	886	4124	155	2894	1878	1902	2495	1336	2952	1074
PVP01_1409200	243	890	107	495	358	836	517	609	769	530
PVP01_0006330	0	0	0	0	0	0	0	0	0	0
PVP01_1016700	34	138	16	56	113	94	100	170	115	24
PVP01_0008990	0	0	0	0	0	0	0	0	0	0
PVP01_0702800	9	12	2	0	4	14	2	27	2	31
PVP01_0000310	0	0	0	0	0	0	0	0	0	0
PVP01_1140400	13	101	4	19	65	80	58	105	84	43
PVP01_0929500	34	71	24	34	24	76	26	242	26	32
PVP01_0211500	42	95	15	93	82	107	67	243	98	52
PVP01_0008860	0	0	0	0	0	0	0	0	0	0
PVP01_0525000	10	16	5	17	5	22	10	80	21	11
PVP01_0832600	46	59	27	40	41	85	50	305	60	265
PVP01_0403500	88	224	21	154	143	187	167	355	197	88
PVP01_0624000	23	149	12	36	39	97	53	116	63	17
PVP01_1238700	179	492	99	237	243	418	271	909	304	238
PVP01_1249100	176	593	74	631	538	783	480	234	319	316
PVP01_0405700	35	138	9	88	91	132	65	68	102	54
PVP01_0606400	73	174	30	153	118	145	192	338	161	76
PVP01_0007180	0	0	0	0	0	0	0	0	0	0
PVP01_0004790	0	0	0	0	0	0	0	0	0	0
PVP01_0827300	12	24	4	6	13	22	28	83	17	15
PVP01_1465400	12	40	6	13	16	33	42	53	20	26
PVP01_0608400	3	9	2	3	6	44	13	11	5	18
PVP01_0011130	0	0	0	0	0	0	0	0	0	0
PVP01_0009400	0	0	0	0	0	0	0	0	0	0
PVP01_0722700	55	172	26	66	111	164	106	319	121	127
PVP01_0802100	97	486	18	285	329	652	284	125	346	315
PVP01_1122200	111	571	35	382	333	459	261	286	317	129
PVP01_0948300	0	0	0	0	0	0	0	0	0	0
PVP01_1448600	30	161	19	115	81	104	79	117	88	52
PVP01_1120000	25	44	9	27	18	44	46	98	17	32
PVP01_0006190	0	0	0	0	0	0	0	0	0	0
PVP01_0520900	40	186	15	90	108	93	52	118	38	29
PVP01_0913400	91	379	23	170	330	295	188	207	309	105
PVP01_1033000	2	0	4	4	2	13	2	6	25	8
PVP01_1326600	106	449	61	514	266	460	280	548	341	232
PVP01_1462100	51	227	21	112	168	237	89	138	120	56
PVP01_1425600	30	42	10	45	23	62	45	73	55	44
PVP01_1215000	26	66	12	28	22	58	22	20	69	91
PVP01_0925300	22	82	6	41	47	49	49	136	77	36
PVP01_0415900	139	607	81	416	343	674	366	787	373	840
PVP01_1029300	157	371	56	170	189	569	304	378	375	453
PVP01_1208100	21	23	13	11	7	36	26	163	10	16
PVP01_0807500	107	475	47	257	341	404	234	331	359	186
PVP01_1261400	778	2024	132	2793	1902	2577	1500	1228	745	4523
PVP01_1128300	30	105	26	62	63	98	50	105	98	55
PVP01_1263000	39	237	14	121	75	214	97	63	84	39
PVP01_0003630	0	0	0	0	0	0	0	0	0	0
PVP01_0005960	0	0	0	0	0	0	0	0	0	0
PVP01_0107900	65	105	58	43	52	98	66	280	132	350
PVP01_1239500	48	207	11	51	33	239	103	51	86	394
PVP01_0727700	111	589	70	359	307	878	228	175	336	1002
PVP01_0001550	0	0	0	0	0	0	0	0	0	0
PVP01_1140900	64	124	33	77	48	116	73	383	106	99
PVP01_0121900	0	0	0	0	0	0	0	0	0	0
PVP01_0009360	0	0	0	0	0	0	0	0	0	0
PVP01_1233600	34	218	15	96	91	138	76	106	118	53
PVP01_0000880	0	0	0	0	0	0	0	0	0	0
PVP01_1029500	55	215	18	180	120	147	174	183	128	55
PVP01_0504100	29	154	13	73	58	97	55	174	80	35
PVP01_0821600	726	2219	193	1725	1450	1689	1480	1640	1958	1322
PVP01_0509100	15	9	14	6	13	33	13	130	9	27
PVP01_0705700	100	409	31	273	244	378	219	343	281	104
PVP01_1325200	79	134	44	32	64	130	79	580	105	134
PVP01_0908900	66	72	83	14	39	194	28	399	33	1052
PVP01_0001300	0	0	0	0	0	0	0	0	0	0
PVP01_1148200	0	0	0	0	0	0	0	0	0	0
PVP01_1471200	11	17	8	15	23	133	25	18	16	125
PVP01_0303500	8	14	16	6	7	28	7	120	12	63
PVP01_1428400	375	581	420	227	496	1612	163	252	283	12214
PVP01_0403100	915	1663	105	1420	797	616	1011	506	1002	941
PVP01_0945200	0	0	0	0	0	0	0	0	0	0
PVP01_0814100	21	53	18	25	15	67	65	196	21	25
PVP01_0005710	0	0	0	0	0	0	0	0	0	0
PVP01_0310800	5	6	2	1	6	7	8	41	18	23
PVP01_1324200	7	43	3	36	22	29	32	37	31	11
PVP01_1464000	100	413	40	257	273	257	172	322	219	176
PVP01_0217500	0	0	0	0	0	0	0	0	0	0
PVP01_0306400	47	102	30	62	59	148	104	122	82	107
PVP01_1118900	292	851	95	640	477	1024	454	366	666	900
PVP01_0412500	153	348	79	242	206	364	299	914	196	257
PVP01_0811900	45	56	30	61	48	166	66	189	64	84
PVP01_0601200	22	92	13	23	19	82	26	154	30	116
PVP01_1118600	17	57	13	34	34	65	16	103	32	63
PVP01_0918300	10	13	1	6	3	22	9	63	7	26
PVP01_0105200	171	631	79	443	350	696	293	442	369	250
PVP01_0000730	0	0	0	0	0	0	0	0	0	0
PVP01_0120600	0	0	0	0	0	0	0	0	0	0
PVP01_0003520	0	0	0	0	0	0	0	0	0	0
PVP01_1139100	328	1547	116	1088	758	1244	1094	1009	1378	914
PVP01_0924700	1310	3638	264	4360	3504	4002	3016	1790	2594	1724
PVP01_0935100	568	2259	298	830	674	3486	913	390	1402	1460
PVP01_0840200	0	0	0	0	0	0	0	0	0	0
PVP01_0533900	0	0	0	0	0	0	0	0	0	0
PVP01_1007800	165	632	126	315	349	1184	227	154	514	574
PVP01_0803700	47	95	9	169	67	106	139	101	69	45
PVP01_1324400	3	15	0	8	1	2	5	30	1	1
PVP01_1247700	144	542	53	359	377	668	363	233	404	200
PVP01_0528000	54	49	39	10	22	87	32	537	27	49
PVP01_1462000	131	153	79	66	80	152	109	260	270	399
PVP01_0110200	8	23	1	19	27	12	18	50	43	20
PVP01_0000910	0	0	0	0	0	0	0	0	0	0
PVP01_0727400	248	19	163	7	165	544	14	100	88	5565
PVP01_1451600	104	458	46	415	228	367	581	516	439	173
PVP01_0214500	13	9	11	2	18	23	9	67	5	144
PVP01_1343500	102	861	49	551	538	1209	353	234	548	244
PVP01_1247500	24	37	19	20	11	49	35	160	30	38
PVP01_0003640	0	0	0	0	0	0	0	0	0	0
PVP01_0503400	28	129	9	125	56	93	68	102	68	61
PVP01_0418500	42	56	18	19	28	69	42	132	67	130
PVP01_0002990	0	0	0	0	0	0	0	0	0	0
PVP01_1236700	254	714	108	450	399	593	341	539	513	1104
PVP01_0524000	18	95	14	46	45	103	59	166	89	43
PVP01_0934300	38	22	15	11	15	44	40	144	89	160
PVP01_0214300	286	976	104	735	392	879	560	609	643	431
PVP01_0010990	0	0	0	0	0	0	0	0	0	0
PVP01_1137500	7	27	7	23	17	26	21	57	17	5
PVP01_0401500	13	38	5	2	13	56	10	97	10	18
PVP01_1336100	60	211	34	155	67	198	121	126	175	111
PVP01_0714900	85	214	36	255	206	549	224	300	202	812
PVP01_1124200	214	356	114	227	206	643	242	222	471	593
PVP01_0714400	148	215	57	98	137	267	213	399	312	288
PVP01_0007420	0	0	0	0	0	0	0	0	0	0
PVP01_0719600	92	177	25	210	159	135	166	108	252	205
PVP01_1229000	56	127	42	96	168	156	72	122	102	211
PVP01_0718500	77	336	44	241	183	408	234	280	238	120
PVP01_1121000	18	24	38	6	41	150	13	87	24	1049
PVP01_1218500	20	13	22	2	13	38	3	62	3	335
PVP01_1263100	160	427	114	253	211	457	209	299	354	620
PVP01_0820800	348	1172	89	1051	815	774	779	782	755	283
PVP01_1267300	81	202	23	163	121	322	96	172	130	88
PVP01_1408600	130	75	83	25	78	164	54	225	90	837
PVP01_0802600	355	612	61	1225	296	401	352	281	332	383
PVP01_0008810	0	0	0	0	0	0	0	0	0	0
PVP01_0201900	139	322	31	82	206	330	138	57	230	162
PVP01_0738700	0	0	0	0	0	0	0	0	0	0
PVP01_1467200	392	1158	196	842	685	1170	570	1021	827	2267
PVP01_1206500	2248	7663	490	7611	5371	7663	6042	2936	4791	4084
PVP01_0307700	66	343	41	215	198	217	168	192	279	179
PVP01_1450000	297	1288	135	966	749	1155	664	966	796	420
PVP01_1346100	252	551	82	399	287	700	433	172	654	628
PVP01_1306500	57	363	20	165	101	252	102	74	203	57
PVP01_1439900	56	113	22	127	58	239	82	133	138	109
PVP01_1148300	0	0	0	0	0	0	0	0	0	0
PVP01_1114300	11	80	9	37	41	57	56	99	46	24
PVP01_0010010	0	0	0	0	0	0	0	0	0	0
PVP01_1021600	25	22	20	7	29	59	29	89	80	205
PVP01_API02800	0	0	0	0	0	0	0	0	0	0
PVP01_0617400	38	263	24	98	91	136	113	192	126	114
PVP01_0318800	45	59	22	67	23	95	87	169	112	98
PVP01_0914600	61	240	55	186	176	254	191	543	162	128
PVP01_1032000	275	759	111	879	464	1353	379	165	625	563
PVP01_1268400	1	3	13	2	1	14	3	57	1	7
PVP01_0000850	0	0	0	0	0	0	0	0	0	0
PVP01_0008430	0	0	0	0	0	0	0	0	0	0
PVP01_1313400	58	40	56	34	53	377	28	321	22	1805
PVP01_0723100	403	3149	245	1203	1209	2402	1158	969	1808	1399
PVP01_1135300	587	2043	165	1640	1423	1429	1245	1515	1224	787
PVP01_1273200	0	0	0	0	0	0	0	0	0	0
PVP01_1132000	150	526	73	370	295	410	254	380	346	823
PVP01_0120800	0	0	0	0	0	0	0	0	0	0
PVP01_1224700	45	125	41	52	79	161	66	438	131	197
PVP01_0405200	76	435	20	268	265	240	178	153	274	187
PVP01_1256900	17	31	11	15	13	33	32	74	19	57
PVP01_0302700	55	271	28	202	140	222	109	110	175	75
PVP01_1314100	260	966	41	1634	874	1588	488	312	482	152
PVP01_0922200	54	243	27	293	148	305	119	155	139	53
PVP01_0923400	119	822	108	515	421	656	348	718	555	654
PVP01_0836600	14	61	3	38	30	41	37	37	37	23
PVP01_1214400	43	44	18	11	27	233	30	50	33	895
PVP01_0508200	997	3658	383	2848	2169	3792	2050	3118	2448	3885
PVP01_0738400	0	0	0	0	0	0	0	0	0	0
PVP01_0933800	12	1	8	0	1	11	1	34	0	73
PVP01_0821800	134	426	68	264	343	730	304	486	316	332
PVP01_0535400	0	0	0	0	0	0	0	0	0	0
PVP01_1144300	65	316	51	190	146	306	160	436	160	281
PVP01_0732200	59	71	52	6	28	134	27	273	43	338
PVP01_0700700	109	129	90	38	46	197	79	62	165	681
PVP01_0009160	0	0	0	0	0	0	0	0	0	0
PVP01_0005490	0	0	0	0	0	0	0	0	0	0
PVP01_1430700	595	2119	227	1295	1159	1948	1257	1398	1499	1300
PVP01_0008050	0	0	0	0	0	0	0	0	0	0
PVP01_0423300	0	0	0	0	0	0	0	0	0	0
PVP01_1212200	35	100	15	36	22	69	41	184	57	40
PVP01_1241400	14	135	8	65	56	139	31	84	65	141
PVP01_0001590	0	0	0	0	0	0	0	0	0	0
PVP01_1250300	25	37	3	11	20	30	37	80	38	26
PVP01_0010280	0	0	0	0	0	0	0	0	0	0
PVP01_0316200	11	33	14	18	17	30	18	148	23	50
PVP01_1410400	150	591	30	499	328	542	405	366	320	170
PVP01_0835500	280	1510	117	978	1091	1304	546	476	913	682
PVP01_0518500	202	546	55	367	442	371	220	270	398	1171
PVP01_0312100	0	0	0	0	0	0	0	0	0	0
PVP01_1027800	317	94	195	72	119	522	190	78	462	893
PVP01_0405800	13	34	4	8	10	22	19	80	17	18
PVP01_0209100	170	419	105	273	215	399	326	968	522	499
PVP01_0940400	16	8	17	1	8	39	6	184	5	200
PVP01_0734500	26	39	5	3	59	95	16	14	14	3
PVP01_1432200	289	939	70	765	488	854	470	362	559	385
PVP01_MIT00900	5	1	3	5	5	8	0	12	5	2
PVP01_1344600	7	4	2	3	4	21	9	46	9	33
PVP01_0929700	21	75	18	15	10	47	33	91	10	29
PVP01_0005610	0	0	0	0	0	0	0	0	0	0
PVP01_0004450	0	0	0	0	0	0	0	0	0	0
PVP01_1322300	85	232	39	195	156	192	137	311	196	388
PVP01_0902000	121	495	20	361	337	480	232	145	336	1368
PVP01_0007820	0	0	0	0	0	0	0	0	0	0
PVP01_0720400	51	114	38	59	60	195	62	127	60	149
PVP01_0706100	43	48	18	23	28	59	41	179	41	108
PVP01_1221100	63	116	30	73	117	176	92	431	103	426
PVP01_0821900	135	465	84	259	286	405	236	767	305	483
PVP01_1012000	903	2251	371	1580	1971	2891	1354	1090	2119	3319
PVP01_1220700	77	412	26	308	209	224	232	275	295	162
PVP01_1104800	43	268	19	249	107	210	201	219	202	70
PVP01_1414500	218	951	107	607	392	949	576	633	627	314
PVP01_0509600	114	529	51	428	309	502	228	371	284	185
PVP01_0119800	0	0	0	0	0	0	0	0	0	0
PVP01_1414800	32	90	10	49	30	93	55	107	57	74
PVP01_1437700	60	208	38	73	63	191	116	143	110	175
PVP01_1234300	8	15	15	1	2	20	2	131	1	5
PVP01_0002350	0	0	0	0	0	0	0	0	0	0
PVP01_1460000	41	31	20	17	15	37	29	64	45	60
PVP01_MIT00800	56	27	16	26	9	37	3	72	12	67
PVP01_1024600	242	474	141	225	215	527	294	1085	504	619
PVP01_1003400	205	528	60	424	416	845	426	344	545	722
PVP01_0919800	72	99	30	71	62	209	85	125	120	207
PVP01_0003710	0	0	0	0	0	0	0	0	0	0
PVP01_0948400	0	0	0	0	0	0	0	0	0	0
PVP01_0006700	0	0	0	0	0	0	0	0	0	0
PVP01_1123200	46	260	51	121	133	297	82	241	186	1284
PVP01_0003990	0	0	0	0	0	0	0	0	0	0
PVP01_1316000	261	621	104	520	335	804	673	706	797	897
PVP01_1136900	32	76	10	29	92	40	49	28	63	15
PVP01_1212500	73	322	13	421	374	361	202	166	280	542
PVP01_0943400	10	32	2	10	21	28	30	20	19	6
PVP01_0902900	16	74	14	47	40	52	41	188	59	27
PVP01_0010330	0	0	0	0	0	0	0	0	0	0
PVP01_0314400	458	1194	87	1430	994	1141	1167	676	946	502
PVP01_1271400	0	0	0	0	0	0	0	0	0	0
PVP01_1335500	84	433	22	284	194	273	151	237	211	80
PVP01_1139200	82	483	35	242	232	323	281	286	344	197
PVP01_0004420	0	0	0	0	0	0	0	0	0	0
PVP01_0002590	0	0	0	0	0	0	0	0	0	0
PVP01_0219400	0	0	0	0	0	0	0	0	0	0
PVP01_0000550	0	0	0	0	0	0	0	0	0	0
PVP01_0837700	116	522	47	422	251	274	277	341	294	219
PVP01_0006140	0	0	0	0	0	0	0	0	0	0
PVP01_1235800	31	84	13	42	37	80	53	149	69	44
PVP01_1322200	217	609	82	426	317	454	429	532	468	309
PVP01_1265400	33	141	10	105	47	56	107	102	46	74
PVP01_1344200	202	799	83	581	448	705	394	723	417	326
PVP01_0300900	40	178	30	191	116	453	133	129	157	674
PVP01_0407100	13	97	19	36	53	80	42	119	43	117
PVP01_0901200	38	163	25	166	69	99	106	100	148	90
PVP01_1466800	201	919	60	757	451	832	509	410	519	800
PVP01_1236500	11	44	6	9	11	50	14	60	18	11
PVP01_1253300	25	28	14	11	9	45	16	120	37	36
PVP01_0606300	156	459	66	303	231	338	373	585	370	247
PVP01_0304200	19	34	5	16	13	44	9	123	20	18
PVP01_1242900	90	88	34	10	46	148	81	355	244	176
PVP01_0737100	0	0	0	0	0	0	0	0	0	0
PVP01_1205300	308	688	174	501	519	866	488	609	698	1495
PVP01_0932800	42	116	31	63	63	206	73	141	97	574
PVP01_1251200	97	437	41	225	269	433	167	256	190	194
PVP01_0200300	17	56	3	61	38	140	13	16	14	4
PVP01_1240100	4	12	5	6	12	26	14	88	5	58
PVP01_0714100	24	15	24	10	15	29	7	41	20	190
PVP01_1333300	170	989	85	626	529	1726	584	324	891	383
PVP01_0210000	48	310	33	144	176	219	184	275	141	193
PVP01_0010390	0	0	0	0	0	0	0	0	0	0
PVP01_1321700	130	245	64	117	119	220	237	43	318	367
PVP01_1267600	6	28	6	26	8	35	15	34	13	16
PVP01_1411900	63	178	13	117	106	101	146	156	140	69
PVP01_1235700	40	153	11	72	50	138	78	115	139	53
PVP01_0931600	64	96	37	79	61	151	87	185	101	256
PVP01_0703800	72	258	41	196	110	338	141	284	129	151
PVP01_0002180	0	0	0	0	0	0	0	0	0	0
PVP01_1125900	42	86	28	30	43	68	25	282	57	53
PVP01_1205100	16	28	8	8	11	35	12	114	8	33
PVP01_0828100	42	116	26	105	63	97	64	195	65	30
PVP01_1304800	34	50	10	72	27	61	23	95	18	94
PVP01_1424700	67	286	17	265	147	169	189	288	170	94
PVP01_0110900	52	250	17	205	131	192	138	171	146	425
PVP01_0003370	0	0	0	0	0	0	0	0	0	0
PVP01_1133400	37	78	24	71	73	104	82	208	96	109
PVP01_1432500	70	221	37	127	144	281	98	118	187	397
PVP01_0118300	10	121	5	10	73	34	13	14	66	28
PVP01_1247800	109	260	28	180	132	291	253	206	329	132
PVP01_0423400	0	0	0	0	0	0	0	0	0	0
PVP01_0834100	48	144	42	113	87	114	174	221	72	472
PVP01_0216200	492	1301	220	602	419	1144	1066	611	1474	1696
PVP01_1312200	29	31	17	20	19	45	24	113	33	98
PVP01_0912100	55	112	26	82	73	99	45	83	52	278
PVP01_1028200	58	243	17	174	147	182	137	88	216	83
PVP01_0908300	28	48	8	13	10	30	30	103	19	40
PVP01_1245100	17	43	9	16	19	46	14	87	26	47
PVP01_0412700	45	254	27	177	165	174	153	137	155	96
PVP01_0909400	6	31	11	7	15	40	14	103	15	27
PVP01_1454700	29	73	18	30	69	63	72	110	70	190
PVP01_1252900	44	282	20	152	130	329	123	74	185	127
PVP01_0109700	251	736	119	758	652	685	537	561	562	993
PVP01_0319100	151	749	77	720	457	676	320	473	411	169
PVP01_0003400	0	0	0	0	0	0	0	0	0	0
PVP01_0218200	0	0	0	0	0	0	0	0	0	0
PVP01_0205300	39	49	27	59	55	53	45	229	67	111
PVP01_0008550	0	0	0	0	0	0	0	0	0	0
PVP01_1453600	76	270	37	180	159	257	127	346	168	117
PVP01_1206700	146	181	70	93	146	277	178	138	295	470
PVP01_0318200	13	10	9	3	3	28	5	149	4	12
PVP01_1002300	32	174	20	102	83	156	52	77	108	53
PVP01_0728800	237	743	110	560	376	741	495	509	537	506
PVP01_0300200	55	142	12	157	65	134	90	82	126	72
PVP01_0532200	0	8	1	0	0	4	4	0	6	2
PVP01_0731800	29	69	18	23	29	74	21	252	33	33
PVP01_0739300	0	0	0	0	0	0	0	0	0	0
PVP01_0525600	8	16	2	9	9	30	13	14	24	44
PVP01_0731100	27	48	25	41	34	105	33	272	29	414
PVP01_1012700	44	162	23	108	78	91	116	174	140	91
PVP01_1242000	24	122	10	74	64	92	51	116	74	36
PVP01_1340400	13	104	16	45	39	65	53	120	62	18
PVP01_1323100	14	8	15	0	5	26	2	179	10	8
PVP01_API02400	0	0	0	0	0	0	0	0	0	0
PVP01_0314600	58	136	30	184	168	201	175	186	150	64
PVP01_0945700	0	0	0	0	0	0	0	0	0	0
PVP01_0313000	38	209	13	117	127	193	114	123	130	50
PVP01_1208700	85	285	54	199	166	254	161	222	201	391
PVP01_1346700	23	111	4	23	28	52	26	41	47	18
PVP01_0838300	84	385	35	199	220	285	227	194	347	227
PVP01_1460800	53	113	21	43	82	88	108	175	67	426
PVP01_1431500	168	824	92	475	368	981	308	107	539	934
PVP01_0914700	185	668	39	987	679	593	615	547	383	146
PVP01_0504700	68	139	28	93	68	112	110	174	110	107
PVP01_0007510	0	0	0	0	0	0	0	0	0	0
PVP01_1311400	31	160	19	68	137	150	97	113	118	56
PVP01_0712200	20	64	6	53	28	55	39	65	38	22
PVP01_0618300	154	606	57	454	374	590	382	434	396	218
PVP01_1449500	64	44	44	10	15	149	38	175	37	496
PVP01_0420800	13	81	2	15	24	68	3	14	14	11
PVP01_0004440	0	0	0	0	0	0	0	0	0	0
PVP01_0704200	304	894	66	1070	593	827	819	585	574	545
PVP01_0703200	27	35	10	11	6	50	24	120	17	96
PVP01_1415500	39	105	9	43	46	122	68	124	78	98
PVP01_0825600	14	50	12	14	25	24	27	47	43	14
PVP01_0901900	124	85	80	83	124	110	73	87	180	810
PVP01_1246900	101	425	27	366	195	192	193	126	202	116
PVP01_1313000	33	130	19	55	68	89	68	117	112	93
PVP01_0806100	69	258	26	113	102	163	173	258	224	144
PVP01_0415100	19	20	8	10	12	25	14	114	17	24
PVP01_1234400	69	134	14	22	26	189	52	276	38	164
PVP01_0939900	1049	3117	298	4103	2649	4268	2424	1619	2465	1727
PVP01_1026400	53	99	31	59	37	100	85	349	101	109
PVP01_0509200	84	24	24	25	23	123	43	176	96	99
PVP01_1304000	51	141	15	84	57	560	76	108	73	512
PVP01_0821300	77	643	26	401	287	499	275	244	344	373
PVP01_1300700	117	302	35	232	148	317	215	98	273	222
PVP01_0005930	0	0	0	0	0	0	0	0	0	0
PVP01_0000960	0	0	0	0	0	0	0	0	0	0
PVP01_0006200	0	0	0	0	0	0	0	0	0	0
